UMAP1,UMAP2,random,bald,similarity,exploitation,exploitation_static,exploration
12.018476,5.8865066,0,0,0,0,0,0
12.197801,6.4702287,0,0,0,0,0,0
16.462454,7.243291,0,0,0,0,0,0
0.9515894,6.468507,0,0,0,0,0,0
11.408363,-1.0315361,0,0,0,0,0,0
7.6392493,10.401248,0,0,0,0,0,0
16.005083,4.377667,0,0,0,0,0,0
13.496838,7.084986,0,0,0,0,0,0
0.47052908,0.24296118,0,0,0,0,0,0
9.512984,0.9154505,0,0,0,0,0,0
11.188129,5.7151027,0,0,0,0,0,0
1.3347002,-1.3290738,0,0,0,0,0,0
11.356948,-7.9887834,0,0,0,0,0,0
-0.084989786,-2.3333786,0,0,0,0,0,0
15.331808,-6.9444127,0,0,0,0,0,0
11.340274,-1.0526112,0,0,0,0,0,0
13.191174,-2.868617,0,0,0,0,0,0
0.0977338,6.7974997,0,0,0,0,0,0
12.254938,9.397344,0,0,0,0,0,0
12.652651,5.9488544,0,0,0,0,0,0
5.9330072,11.700269,0,0,0,0,0,0
16.1377,9.603955,0,0,0,0,0,0
7.626411,10.414057,0,0,0,0,0,0
15.697236,-3.149834,0,0,0,0,0,0
11.14181,-4.823829,0,0,0,0,0,0
5.8710103,-9.274485,0,0,0,0,0,0
-0.98098433,5.441,0,0,0,0,0,0
13.63921,5.5142384,0,0,0,0,0,0
13.785183,11.276852,0,0,0,0,0,0
8.58991,1.4883476,0,0,0,0,0,0
11.109493,6.510573,0,0,0,0,0,0
18.525473,7.464196,0,0,0,0,0,0
6.0342765,-8.886045,0,0,0,0,0,0
1.7744476,15.356202,0,0,0,0,0,0
11.838346,8.3443365,0,0,0,0,0,0
15.937934,-2.8823144,0,0,0,0,0,0
6.7750664,16.623259,0,0,0,0,0,0
8.610535,-0.4195678,0,0,0,0,0,0
18.484274,6.0663924,0,0,0,0,0,0
-0.7121718,-0.7125335,0,0,0,0,0,0
14.123913,6.405488,0,0,0,0,0,0
11.20977,8.8890085,0,0,0,0,0,0
9.392466,-4.346837,0,0,0,0,0,0
7.5673847,15.873473,0,0,0,0,0,0
-0.029332597,-0.40402624,0,0,0,0,0,0
13.143986,12.318107,0,0,0,0,0,0
7.1804414,7.0299563,0,0,0,0,0,0
1.2347012,7.1525903,0,0,0,0,0,0
11.263091,6.623709,0,0,0,0,0,0
0.4196658,2.8118393,0,0,0,0,0,0
14.125257,6.904893,0,0,0,0,0,0
10.829985,-2.5755947,0,0,0,0,0,0
14.0727825,12.239738,0,0,0,0,0,0
11.8725395,-1.7715731,0,0,0,0,0,0
1.5205456,-1.6961306,0,0,0,0,0,0
11.696141,-3.832351,0,0,0,0,0,0
12.988199,13.588166,0,0,0,0,0,0
8.242083,-7.2719975,0,0,0,0,0,0
-0.6280579,6.0265894,0,0,0,0,0,0
7.110851,9.524975,0,0,0,0,0,0
9.6461315,5.3867335,0,0,0,0,0,0
9.622244,-5.663405,0,0,0,0,0,0
0.6279617,-1.6672685,0,0,0,0,0,0
13.190887,2.1615312,0,0,0,0,0,0
14.721119,13.642082,0,0,0,0,0,0
9.550117,5.57989,0,0,0,0,0,0
11.141455,5.2192855,0,0,0,0,0,0
15.962136,6.3992605,0,0,0,0,0,0
1.1711473,1.9158468,0,0,0,0,0,0
12.069801,12.585187,0,0,0,0,0,0
12.079976,4.8205223,0,0,0,0,0,0
12.808502,8.107107,0,0,0,0,0,0
14.42011,9.286924,0,0,0,0,0,0
2.8071525,-1.4561973,0,0,0,0,0,0
8.872461,6.3781223,0,0,0,0,0,0
9.481808,-8.623285,0,0,0,0,0,0
16.39978,4.190332,0,0,0,0,0,0
10.284939,7.2264214,0,0,0,0,0,0
-0.7420457,-0.16529474,0,0,0,0,0,0
9.609328,12.475916,0,0,0,0,0,0
11.678213,-1.1350054,0,0,0,0,0,0
12.553535,4.6972704,0,0,0,0,0,0
11.65155,4.682579,0,0,0,0,0,0
1.7224536,2.0679913,0,0,0,0,0,0
9.738191,-7.622011,0,0,0,0,0,0
8.438275,-7.246731,0,0,0,0,0,0
13.578663,2.434684,0,0,0,0,0,0
8.295253,-3.542882,0,0,0,0,0,0
7.4777045,17.089373,0,0,0,0,0,0
16.745539,3.2584646,0,0,0,0,0,0
6.864949,-7.4470763,0,0,0,0,0,0
12.093081,8.267121,0,0,0,0,0,0
11.791622,-3.5866947,0,0,0,0,0,0
12.402305,4.618638,0,0,0,0,0,0
15.570891,6.9258137,0,0,0,0,0,0
9.541928,-2.3411067,0,0,0,0,0,0
12.915259,-5.187292,0,0,0,0,0,0
9.308261,1.4497585,0,0,0,0,0,0
14.436603,6.2397757,0,0,0,0,0,0
2.1088204,-0.51887536,0,0,0,0,0,0
6.2285314,16.364021,0,0,0,0,0,0
13.380374,6.4013357,0,0,0,0,0,0
16.96079,8.702152,0,0,0,0,0,0
10.970015,-2.7442594,0,0,0,0,0,0
16.439157,-1.8931005,0,0,0,0,0,0
11.221191,5.496122,0,0,0,0,0,0
9.013287,1.7243532,0,0,0,0,0,0
9.072927,-7.6495357,0,0,0,0,0,0
2.6182442,5.6990767,0,0,0,0,0,0
9.869091,-5.4558206,0,0,0,0,0,0
12.369102,5.9103465,0,0,0,0,0,0
12.935444,-6.584223,0,0,0,0,0,0
10.099445,-6.4484825,0,0,0,0,0,0
17.1203,6.9050784,0,0,0,0,0,0
8.772072,-8.195967,0,0,0,0,0,0
14.517285,10.286135,0,0,0,0,0,0
11.93338,8.154273,0,0,0,0,0,0
8.751159,1.9647602,0,0,0,0,0,0
6.0332665,-9.20466,0,0,0,0,0,0
10.188656,-6.899527,0,0,0,0,0,0
7.375764,-0.32009023,0,0,0,0,0,0
11.446949,6.721851,0,0,0,0,0,0
-3.0757709,9.883952,0,0,0,0,0,0
12.017155,-5.993344,0,0,0,0,0,0
10.143132,5.9276614,0,0,0,0,0,0
7.1385813,-0.8714962,0,0,0,0,0,0
15.638667,-2.679041,0,0,0,0,0,0
12.024561,-6.2088137,0,0,0,0,0,0
12.193156,9.43055,0,0,0,1,0,0
13.626618,11.300752,0,0,0,0,0,0
11.0989485,-8.103994,0,0,0,0,0,0
8.262805,-0.23162435,0,0,0,0,0,0
12.285189,-2.511847,0,0,0,0,0,0
18.108585,1.0345705,0,0,0,0,0,0
5.926993,-8.481337,0,0,0,0,0,0
18.564238,3.8027122,0,0,0,0,0,0
11.308455,6.5582914,0,0,0,0,0,0
13.795799,11.158257,0,0,0,0,0,0
7.9231114,15.608446,0,0,0,0,0,0
6.3667984,16.571106,0,0,0,0,0,0
11.426779,8.84764,0,0,0,0,0,0
-1.823469,5.5872054,0,0,0,0,0,0
11.3687935,-1.9400547,0,0,0,0,0,0
15.524449,2.8553352,0,0,0,0,0,0
10.927639,5.8263006,0,0,0,0,0,0
9.920004,-5.929037,0,0,0,0,0,0
5.499721,14.750298,0,0,0,0,0,0
17.236408,7.0524273,0,0,0,0,0,0
0.5818905,2.2723522,0,0,0,0,0,0
19.47432,10.1449175,0,0,0,0,0,0
0.77736086,-3.7040129,0,0,0,0,0,0
13.682886,12.353941,0,0,0,0,0,0
10.411407,-6.559064,0,0,0,0,0,0
13.954338,8.555089,0,0,0,0,0,0
-0.74904686,-1.0179377,0,0,0,0,0,0
1.0581325,7.0077457,0,0,0,0,0,0
1.5835686,7.9258122,0,0,0,0,0,0
9.563798,-2.314995,0,0,0,0,0,0
9.168067,-2.9315498,0,0,0,0,0,0
0.50717926,0.019217102,0,0,0,0,0,0
8.349047,0.5478397,0,0,0,0,0,0
17.885736,2.2162554,0,0,0,0,0,0
8.644261,-3.0497046,0,0,0,0,0,0
9.059685,-3.6754813,0,0,0,0,0,0
8.595603,-0.29126766,0,0,0,0,0,0
9.886522,-7.3909254,0,0,0,0,0,0
9.54202,7.9751964,0,0,0,0,0,0
8.782116,-3.2733266,0,0,0,0,0,0
15.681599,10.633197,0,0,0,0,0,0
15.341243,-3.1222835,0,0,0,0,0,0
10.077371,6.232989,0,0,0,0,0,0
12.510053,4.9283423,0,0,0,0,0,0
14.492778,7.932674,0,0,0,0,0,0
9.619222,8.561239,0,0,0,0,0,0
3.3030457,5.7091203,0,0,0,0,0,0
-0.21949364,12.519829,0,0,0,0,0,0
5.5050325,14.944739,0,0,0,0,0,0
18.369085,6.7070303,0,0,0,0,0,0
10.197732,9.895921,0,0,0,0,0,0
10.728199,5.0073996,0,0,0,0,0,0
9.712284,10.6574955,0,0,0,0,0,0
13.635309,-2.9313273,0,0,0,0,0,0
18.998156,2.6207771,0,0,0,0,0,0
12.516287,-3.5633547,0,0,0,0,0,0
18.607368,7.984428,0,0,0,0,0,0
18.16407,6.1973724,0,0,0,0,0,0
13.591206,-5.0748663,0,0,0,0,0,0
11.45302,8.564018,0,0,0,0,0,0
11.917994,-5.58731,0,0,0,0,0,0
-1.282651,6.01091,0,0,0,0,0,0
-0.10947851,-0.6805393,0,0,0,0,0,0
14.938966,11.276843,0,0,0,0,0,0
1.9408065,15.0812,0,0,0,0,0,0
1.4219806,5.291143,0,0,0,0,0,0
16.381544,-1.3770744,0,0,0,0,0,0
13.663942,5.808003,0,0,0,0,0,0
10.285144,8.819659,0,0,0,0,0,0
16.568039,-1.6951411,0,0,0,0,0,0
12.365196,6.0133886,0,0,0,0,0,0
5.57691,-9.009516,0,0,0,0,0,0
7.607426,10.411845,0,0,0,0,0,0
11.703569,-3.703996,0,0,0,0,0,0
18.895521,2.8094852,0,0,0,0,0,0
0.5449768,-3.8144884,0,0,0,0,0,0
13.726926,12.347892,0,0,0,0,0,0
11.560186,-5.6916637,0,0,0,0,0,0
12.763262,4.712491,0,0,0,0,0,0
17.41874,2.1661808,0,0,0,0,0,0
3.1109576,12.187955,0,0,0,0,0,0
13.072526,9.304017,0,0,0,0,0,0
13.423384,-2.9212732,0,0,0,0,0,0
16.617575,8.821009,0,0,0,0,0,0
17.259237,7.4757996,0,0,0,0,0,0
2.6338398,8.0703125,0,0,0,0,0,0
5.541624,15.013996,0,0,0,0,0,0
16.417568,8.736279,0,0,0,0,0,0
15.59108,9.461827,0,0,0,0,0,0
1.4348853,2.0440855,0,0,0,0,0,0
8.246062,-1.4701446,0,0,0,0,0,0
13.274079,10.058696,0,0,0,0,0,0
17.421854,2.1760557,0,0,0,0,0,0
2.9302723,-0.8074073,0,0,0,0,0,0
17.689116,9.995491,0,0,0,0,0,0
15.483167,10.202672,0,0,0,0,0,0
12.7583475,-4.6351113,0,0,0,0,0,0
9.891864,6.1480207,0,0,0,0,0,0
1.4363651,15.182546,0,0,0,0,0,0
0.018573906,12.230168,0,0,0,0,0,0
7.821586,-0.61687195,0,0,0,0,0,0
0.5193449,7.366331,0,0,0,0,0,0
7.5961576,-6.277752,0,0,0,0,0,0
16.38334,9.21548,0,0,0,0,0,0
13.956958,10.862419,0,0,0,0,0,0
11.389814,6.622232,0,0,0,0,0,0
3.1195395,5.594335,0,0,0,0,0,0
11.91477,-2.5264616,0,0,0,0,0,0
7.001653,-7.0297103,0,0,0,0,0,0
15.563846,-5.9900646,0,0,0,0,0,0
2.8302276,7.319737,0,0,0,0,0,0
1.8346697,8.084153,0,0,0,0,0,0
0.7676767,13.368432,0,0,0,0,0,0
9.988577,9.778466,0,0,0,0,0,0
10.595953,-3.1466007,0,0,0,0,0,0
12.16633,-5.893154,0,0,0,0,0,0
10.137163,-7.3202047,0,0,0,0,0,0
-1.8205454,5.2864985,0,0,0,0,0,0
18.790968,2.5240195,0,0,0,0,0,0
-0.025618184,6.7986,0,0,0,0,0,0
12.872737,1.44064,0,0,0,0,0,0
3.092435,11.806355,0,0,0,0,0,0
8.573655,-0.12826888,0,0,0,0,0,0
9.560303,-5.1045866,0,0,0,0,0,0
2.5612,8.335741,0,0,0,0,0,0
15.387851,3.0777233,0,0,0,0,0,0
13.654085,9.91876,0,0,0,0,0,0
10.926933,-7.807646,0,0,0,0,0,0
-1.7791641,5.0679665,0,0,0,0,0,0
18.898455,2.8534694,0,0,0,0,0,0
0.65867645,2.478106,0,0,0,0,0,0
12.823335,10.116792,0,0,0,0,0,0
8.677108,-5.559124,0,0,0,0,0,0
13.385353,11.141552,0,0,0,0,0,0
13.407349,7.129017,0,1,0,1,0,0
7.1729364,-1.8714134,0,0,0,0,0,0
10.894633,4.992381,0,0,0,0,0,0
14.064791,4.828409,0,0,0,0,0,0
9.634146,0.5992085,0,0,0,0,0,0
9.684221,-4.6168613,0,0,0,0,0,0
13.032879,2.8357756,0,0,0,0,0,0
11.970252,-3.8233228,0,0,0,0,0,0
11.680514,4.747898,0,0,0,0,0,0
14.880616,-1.9970263,0,0,0,0,0,0
-0.745332,5.8591924,0,0,0,0,0,0
14.954696,11.86899,0,0,0,0,0,0
18.972248,2.5709794,0,0,0,0,0,0
8.672452,-5.2822356,0,0,0,0,0,0
16.31568,8.804098,0,0,0,0,0,0
15.573924,2.8690717,0,0,0,0,0,0
13.7430315,11.559581,0,0,0,0,0,0
15.914389,3.2715008,0,0,0,0,0,0
10.29936,-3.111344,0,0,0,0,0,0
1.4689211,6.4409175,0,0,0,0,0,0
17.075493,9.529347,0,0,0,0,0,0
2.0004773,8.128152,0,0,0,0,0,0
9.162207,-3.6170194,0,0,0,0,0,0
9.418581,-2.9589844,0,0,0,0,0,0
14.840114,9.12229,0,0,0,0,0,0
0.795768,2.6659322,0,0,0,0,0,0
0.15176505,-3.952011,0,0,0,0,0,0
9.676162,0.33731836,0,0,0,0,0,0
11.556006,-5.749174,0,0,0,0,0,0
15.430319,-3.3876681,0,0,0,0,0,0
6.1850667,15.211181,0,0,0,0,0,0
15.332759,-2.708564,0,0,0,0,0,0
14.7731,2.9665487,0,0,0,0,0,0
-0.33969045,12.750327,0,0,0,0,0,0
15.153613,-5.5162635,0,0,0,0,0,0
12.069239,10.03087,0,0,0,0,0,0
3.795894,-1.740523,0,0,0,0,0,0
14.258572,2.2024174,0,0,0,0,0,0
11.621581,-0.58465785,0,0,0,0,0,0
10.516409,5.0652404,0,0,0,0,0,0
11.716633,-4.192212,0,0,0,0,0,0
16.607327,8.083636,0,0,0,0,0,0
9.975214,-6.1056614,0,0,0,0,0,0
0.47982034,-3.6165795,0,0,0,0,0,0
16.960691,7.0628424,0,0,0,0,0,0
11.306555,5.971619,0,0,0,0,0,0
11.800522,6.9272747,0,0,0,0,0,0
11.693194,-7.698518,0,0,0,0,0,0
13.847716,10.151104,0,0,0,0,0,0
7.5777507,0.6274261,0,0,0,0,0,0
13.506615,-3.5367033,0,0,0,0,0,0
9.1265335,-7.657058,0,0,0,0,0,0
7.5312853,16.825357,0,0,0,0,0,0
16.60659,10.1458235,0,0,0,0,0,0
8.177886,-0.49311262,0,0,0,0,0,0
10.497343,10.818541,0,0,0,0,0,0
15.175446,7.963072,0,0,0,0,0,0
10.650679,-1.9344343,0,0,0,0,0,0
11.861758,-1.9704574,0,0,0,0,0,0
11.181348,-2.400755,0,0,0,0,0,0
-3.151207,9.780048,0,0,0,0,0,0
11.663294,11.283115,0,0,0,0,0,0
17.216991,4.4304967,0,0,0,0,0,0
6.2706094,16.66788,0,0,0,0,0,0
-1.0018309,-0.49108195,0,0,0,0,0,0
10.1098795,9.287106,0,0,0,0,0,0
12.324195,-5.2663364,0,0,0,0,0,0
12.059264,6.8566685,0,0,0,0,0,0
10.743928,7.3966107,0,0,0,0,0,0
9.260854,-3.7071764,0,0,0,0,0,0
14.382763,11.444108,0,0,0,0,0,0
9.84024,8.533837,0,0,0,0,0,0
14.148473,11.035068,0,0,0,0,0,0
10.521202,8.364651,0,0,0,0,0,0
0.8348703,6.268694,0,0,0,0,0,0
18.436802,7.9714236,0,0,0,0,0,0
9.345109,5.9878745,0,0,0,0,0,0
17.957495,3.6306498,0,0,0,0,0,0
12.726699,-5.4244146,0,0,0,0,0,0
11.928282,-3.6376398,0,0,0,0,0,0
16.20874,3.7095687,0,0,0,0,0,0
11.545806,-1.6360133,0,0,0,0,0,0
5.8761473,15.68312,0,0,0,0,0,0
9.878211,7.139596,0,0,0,0,0,0
7.5471106,15.869671,0,0,0,0,0,0
11.106033,12.190512,0,0,0,0,0,0
0.11911093,-2.1109774,0,0,0,0,0,0
12.683934,-5.785694,0,0,0,0,0,0
9.720863,7.25627,0,0,0,0,0,0
1.2459409,2.4797506,1,0,0,0,0,0
0.7781987,7.2145615,0,0,0,0,0,0
10.009764,6.917564,0,0,0,0,0,0
13.848277,7.855851,0,0,0,0,0,0
11.824616,10.012102,0,0,0,0,0,0
10.483372,7.2980695,0,0,0,0,0,0
10.128469,-8.31054,0,0,0,0,0,0
1.2464097,7.5586824,0,0,0,0,0,0
12.13342,-9.809153,0,0,0,0,0,0
12.1554,-0.978458,0,0,0,0,0,0
4.251983,6.323855,0,0,0,0,0,0
12.967052,-4.9104815,0,0,0,0,0,0
-0.09420568,-1.643213,0,0,0,0,0,0
12.649636,11.707646,0,0,0,0,0,0
10.132617,9.282719,0,0,0,0,0,0
15.437691,10.314895,0,0,0,0,0,0
10.280499,-6.7706757,0,0,0,0,0,0
2.862346,7.796425,0,0,0,0,0,0
11.888235,6.6705227,0,0,0,0,0,0
-0.054281913,12.125152,0,0,0,0,0,0
13.28677,-2.2409968,0,0,0,0,0,0
2.7270503,6.95251,0,0,0,0,0,0
5.9558935,-9.0977545,0,0,0,0,0,0
7.965589,-5.7675776,0,0,0,0,0,0
13.354182,-4.7574697,0,0,0,0,0,0
9.165477,-3.5823643,0,0,0,0,0,0
0.5425026,6.4737515,0,0,0,0,0,0
15.457135,9.331716,0,0,0,0,0,0
17.453835,8.24603,0,0,0,0,0,0
-0.08791046,-3.8730028,0,0,0,0,0,0
12.232921,-1.1040987,0,0,0,0,0,0
10.468888,7.646381,0,0,0,0,0,0
13.565019,8.085833,0,0,0,0,0,0
11.81087,4.9099474,0,0,0,0,0,0
13.455291,5.260507,0,0,0,0,0,0
5.917991,-8.783011,0,0,0,0,0,0
5.246033,15.053268,0,0,0,0,0,0
7.320025,16.363201,0,0,0,0,0,0
1.1589205,7.011999,0,0,0,0,0,0
12.946117,-4.4088235,0,0,0,0,0,0
8.14836,-5.7529325,0,0,0,0,0,0
16.98821,1.9871231,0,0,0,0,0,0
10.341392,-8.138603,0,0,0,0,0,0
12.688799,-8.4201355,0,0,0,0,0,0
16.418638,7.1309385,0,0,0,0,0,0
14.458833,-3.1656013,0,0,0,0,0,0
16.667732,9.39513,0,0,0,0,0,0
-0.1302224,-3.9423954,0,0,0,0,0,0
8.408687,-6.027578,0,0,0,0,0,0
11.850783,-7.61347,0,0,0,0,0,0
10.523107,5.128687,0,0,0,0,0,0
6.3530884,14.76222,0,0,0,0,0,0
8.015945,-1.4199668,0,0,0,0,0,0
13.068104,3.1588728,0,0,0,0,0,0
14.315772,10.26337,0,0,0,0,0,0
3.9305396,-1.5666227,0,0,0,0,0,0
8.8387375,4.6574774,0,0,0,0,0,0
0.036631238,0.08690735,0,0,0,0,0,0
9.819354,-0.551947,0,0,0,0,0,0
2.7637026,8.158201,0,0,0,0,0,0
3.646698,6.396529,0,0,0,0,0,0
2.7685068,4.876911,0,0,0,0,0,0
8.280337,1.6727724,0,0,0,0,0,0
7.6922708,15.9681835,0,0,0,0,0,0
7.709205,9.325619,0,0,0,0,0,0
8.702459,-0.4733577,0,0,0,0,0,0
16.347801,7.367,0,0,0,0,0,0
1.3972912,4.9162755,0,0,0,0,0,0
8.751896,-0.2992299,0,0,0,0,0,0
7.9354877,7.798469,0,0,0,0,0,0
10.557666,7.0286283,0,0,0,0,0,0
18.601948,6.546503,0,0,0,0,0,0
11.455278,-7.9266143,0,0,0,0,0,0
1.8987328,15.679848,0,0,0,0,0,0
0.18371981,-0.9676883,0,0,0,0,0,0
17.500183,3.735899,0,0,0,0,0,0
0.13002858,-2.171662,0,0,0,0,0,0
6.1440015,16.375677,0,0,0,0,0,0
10.910955,-5.624902,0,0,0,0,0,0
12.029584,6.7215157,0,0,0,0,0,0
13.731143,9.21011,0,0,0,0,0,0
0.23139955,-2.3991847,0,0,0,0,0,0
13.814574,11.945393,0,0,0,0,0,0
9.72679,-6.2226853,0,0,0,0,0,0
14.744626,9.361182,0,0,0,0,0,0
14.081357,11.486993,0,0,0,0,0,0
10.1845875,8.64284,0,0,0,0,0,0
11.085404,5.4128637,0,0,0,0,0,0
2.853073,12.040237,0,0,0,0,0,0
11.065557,4.611694,0,0,0,0,0,0
0.61078715,-3.1402419,0,0,0,0,0,0
17.51725,7.318939,0,0,0,0,0,0
13.127576,3.5489852,0,0,0,0,0,0
15.110043,7.578138,0,0,0,0,0,0
-0.47097462,-0.67132664,0,0,0,0,0,0
13.429562,-5.10648,0,0,0,0,0,0
13.730584,9.185993,0,0,0,0,0,0
12.601791,8.40635,0,0,0,0,0,0
-1.7591,5.379953,0,0,0,0,0,0
2.2301173,7.871381,0,0,0,0,0,0
5.6602483,15.049995,0,0,0,0,0,0
-0.31993964,11.878658,0,0,0,0,0,0
12.305352,-10.147255,0,0,0,0,0,0
9.508874,8.091237,0,0,0,0,0,0
12.383746,-5.7168226,0,0,0,0,0,0
12.301056,9.128721,0,0,0,0,0,0
2.916812,8.039214,0,0,0,0,0,0
6.5183644,8.641149,0,0,0,0,0,0
6.603303,12.700205,0,0,0,0,0,0
-1.5640776,5.3501678,0,0,0,0,0,0
0.76067716,0.50112677,0,0,0,0,0,0
10.415017,-3.3113012,0,0,0,0,0,0
13.727913,12.070609,0,0,0,0,0,0
6.194823,15.540991,0,0,0,0,0,0
-1.1136895,5.044443,0,0,0,0,0,0
16.631186,10.831312,0,0,0,0,0,0
0.74208045,-2.2436748,0,0,0,0,0,0
14.6796665,-3.3539104,0,0,0,0,0,0
8.806825,-1.5677195,0,0,0,0,0,0
10.3320265,-8.936254,0,0,0,0,0,0
10.18148,9.528742,0,0,0,0,0,0
14.795144,10.198988,0,0,0,0,0,0
8.501854,15.733703,0,0,0,0,0,0
1.4386506,6.245074,0,0,0,0,0,0
8.445067,-0.44370493,0,0,0,0,0,0
13.047175,3.4653053,0,0,0,0,0,0
14.193044,5.546699,0,0,0,0,0,0
-2.8259292,11.114254,0,0,0,0,0,0
10.225834,9.023782,0,0,0,0,0,0
15.217733,11.3516655,0,0,0,0,0,0
13.371661,-3.5962613,0,0,0,0,0,0
6.566067,15.887731,0,0,0,0,0,0
12.626283,9.041452,0,0,0,0,0,0
15.049211,10.961284,0,0,0,0,0,0
9.452549,8.801433,0,0,0,0,0,0
11.837678,8.316552,0,0,0,0,0,0
10.805632,-4.5107255,0,0,0,0,0,0
7.270645,9.129666,0,0,0,0,0,0
12.510463,-2.1353426,0,0,0,0,0,0
11.661443,5.1535177,0,0,0,0,0,0
11.467913,-5.3915334,0,0,0,0,0,0
11.583641,-4.5634975,0,0,0,0,0,0
18.833662,7.2810073,0,0,0,0,0,0
12.642089,-9.557743,0,0,0,0,0,0
15.737343,-5.48543,0,0,0,0,0,0
16.492092,9.302128,0,0,0,0,0,0
13.527514,-3.5779767,0,0,0,0,0,0
16.276623,8.3568735,0,0,0,0,0,0
13.307029,8.335308,0,0,0,0,0,0
7.649807,-7.832046,0,0,0,0,0,0
5.8797107,-8.665587,0,0,0,0,0,0
5.521694,-1.4043875,0,0,0,0,0,0
9.669747,6.1152506,0,0,0,0,0,0
14.689183,-3.3241427,0,0,0,0,0,0
13.453155,6.468356,0,0,0,0,0,0
10.026693,-7.5586553,0,0,0,0,0,0
1.1855917,0.006995455,0,0,0,0,0,0
10.159931,8.612599,0,0,0,0,0,0
0.005501654,-3.6326976,0,0,0,0,0,0
15.188515,11.802249,0,0,0,0,0,0
12.480377,-4.8717227,0,0,0,0,0,0
0.09091267,-0.27316996,0,0,0,0,0,0
-0.34144667,5.9846625,0,0,0,0,0,0
15.672797,-3.251508,0,0,0,0,0,0
13.270276,9.149714,0,0,0,0,0,0
-0.27474034,-0.08990739,0,0,0,0,0,0
12.253242,4.0023108,0,0,0,0,0,0
10.683328,-2.0721247,0,0,0,0,0,0
13.6142845,7.053884,0,0,0,0,0,0
8.540592,-5.465788,0,0,0,0,0,0
1.285092,-0.18832949,0,0,0,0,0,0
0.6411064,-3.9508893,0,0,0,0,0,0
-0.7321354,-2.037083,0,0,0,0,0,0
-0.124152444,-1.9239541,0,0,0,0,0,0
13.240681,12.335188,0,0,0,0,0,0
6.557978,12.897424,0,0,0,0,0,0
11.9821,7.4690795,0,0,0,0,0,0
8.768336,1.0417693,0,0,0,0,0,0
14.768897,6.8184376,0,0,0,0,0,0
12.844704,7.2904296,0,0,0,0,0,0
2.9424274,6.7427964,0,0,0,0,0,0
16.402954,8.243385,0,0,0,0,0,0
0.79754233,7.962306,0,0,0,0,0,0
10.730923,9.4416685,0,0,0,0,0,0
11.041935,5.1280637,0,0,0,0,0,0
5.7663846,15.576703,0,0,0,0,0,0
16.455574,-1.7010717,0,0,0,0,0,0
17.619286,2.159134,0,0,0,0,0,0
0.121208996,-1.1862936,0,0,0,0,0,0
7.8152018,7.921962,0,0,0,0,0,0
12.77805,-3.8118498,0,0,0,0,0,0
0.6215885,-0.16021015,0,0,0,0,0,0
1.746323,6.604849,0,0,0,0,0,0
0.37289163,-0.9113061,0,0,0,0,0,0
14.120941,-1.5823219,0,0,0,0,0,0
14.280038,11.820276,0,0,0,0,0,0
7.1928296,16.976135,0,0,0,0,0,0
6.6774716,-0.4946741,0,0,0,0,0,0
10.085051,6.4966755,0,0,0,0,0,0
10.086609,9.667887,0,0,0,0,0,0
7.8251653,9.4046755,0,0,0,0,0,0
12.686119,2.3950553,0,0,0,0,0,0
11.597883,6.708122,0,0,0,0,0,0
9.306236,-1.2163061,0,0,0,0,0,0
15.380402,10.676146,0,0,0,0,0,0
14.376185,11.733125,0,0,0,0,0,0
-0.9005073,-1.1201591,0,0,0,0,0,0
13.682296,5.497904,0,0,0,0,0,0
12.274369,8.058502,0,0,0,0,0,0
10.128766,-4.01036,0,0,0,0,0,0
1.0008674,2.1392229,0,0,0,0,0,0
16.2806,8.048105,0,0,0,0,0,0
12.549852,-4.354543,0,0,0,0,0,0
10.292111,-3.1898634,0,0,0,0,0,0
13.30579,8.530396,0,0,0,0,0,0
18.813839,7.3754425,0,0,0,0,0,0
7.3037868,14.727919,0,0,0,0,0,0
11.704325,4.7871375,0,0,0,0,0,0
2.239225,5.5909815,0,0,0,0,0,0
9.535105,5.4706035,0,0,0,0,0,0
1.7519714,15.98161,0,0,0,0,0,0
17.121159,2.2301033,0,0,0,0,0,0
1.1854208,5.4972615,0,0,0,0,0,0
-0.21697639,-0.4502697,0,0,0,0,0,0
16.48571,10.557399,0,0,0,0,0,0
13.135659,4.0521607,0,0,0,0,0,0
11.126219,-3.9501781,0,0,0,0,0,0
14.709536,8.300335,0,0,0,0,0,0
11.894916,8.463389,0,0,0,0,0,0
-0.5285492,13.308574,0,0,0,0,0,0
15.990531,8.557014,0,0,0,0,0,0
9.480263,-4.6119094,0,0,0,0,0,0
9.738077,-6.952678,0,0,0,0,0,0
10.988029,9.894546,0,0,0,0,0,0
2.1707063,3.2018666,0,0,0,0,0,0
10.686171,-3.4789557,0,0,0,0,0,0
13.391505,-3.527966,0,0,0,0,0,0
15.580515,3.7050743,0,0,0,0,0,0
5.8578024,15.798108,0,0,0,0,0,0
1.5436788,-7.070126,0,0,0,0,0,0
5.9154325,15.493436,0,0,0,0,0,0
3.121141,8.820633,0,0,0,0,0,0
5.8324,-8.675335,0,0,0,0,0,0
15.397485,9.241338,0,0,0,0,0,0
13.899539,10.073747,0,0,0,0,0,0
10.341387,-7.1186156,0,0,0,0,0,0
10.139689,9.760195,0,0,0,0,0,0
12.232938,6.701049,0,0,0,0,0,0
11.623067,4.5661726,0,0,0,0,0,0
13.467378,5.57953,0,0,0,0,0,0
11.528059,-3.835872,0,0,0,0,0,0
